name,fat,protein,carb,calories,recipeLink,recipeName,recipeUrl,click_count
Oven-Baked-Salmon-Fillets-2582111,5.0,14.0,66.0,370,recipe/Oven-Baked-Salmon-Fillets-2582111,Oven Baked Salmon Fillets,https://lh3.googleusercontent.com/v0nf3mPSFzOTzZPOwPJR0XOn6c-6-GCMnwcCYXLmx2rjqSnguorBT_9F190p5I-nXCuSQk5hza9SBBG5bGQ2LA,8790
Best-Salmon-Patties-2502752,25.0,27.0,66.0,590,recipe/Best-Salmon-Patties-2502752,Best Salmon Patties,https://lh3.googleusercontent.com/q4W8GdXAu74okt5zGTyfIq-HapNptSvIg8dSkW6XH0O0mN5P8j6ejRUYqsRi12_jbk2O3-fAIb5qvoBZp3M5UQ,6300
Thai-Peanut-Sauce-2350712,12.0,39.0,66.0,540,recipe/Thai-Peanut-Sauce-2350712,Thai Peanut Sauce,https://lh3.googleusercontent.com/5TtpO5jQQzs7mFXoUTP3Zz6vdOTHEINf1qonvLvKtXkSVnnxxzwgHjb-hYU8xUg8IVDEW-rOW73o2TLTePR52w,1876
Skillet-Sweet-Potatoes-2239962,23.0,14.0,67.0,530,recipe/Skillet-Sweet-Potatoes-2239962,Skillet Sweet Potatoes,https://lh3.googleusercontent.com/jJgrivt-nSSOCLvyPqWpB7bqAVumomABDgh68P6qz7yR47NSGgsjpgPGfG5aB3LGP6ib6O7Rlw2RUO55yRsaJA,109300
Quick-_-Easy-French-Toast-Casserole-9089639,45.0,35.0,67.0,810,recipe/Quick-_-Easy-French-Toast-Casserole-9089639,Quick & Easy French Toast Casserole,https://lh3.googleusercontent.com/EwQt11NiCmlmeKqsjUm-HxTCicFrp-O4XYr2ze0I8u3BL9z7Uy3Dddu3Aj4Ipike_ka2PRwYkHucR0aacwGbo3w,2318
Healthy-Salmon-_-Veggie-Sheet-Pan-Dinner-9029471,33.0,7.0,67.0,580,recipe/Healthy-Salmon-_-Veggie-Sheet-Pan-Dinner-9029471,Healthy Salmon & Veggie Sheet Pan Dinner,https://lh3.googleusercontent.com/k2B_97qzwYY9KLGCSxKgml-8aG8XIEpP8MuiawTfYu8rGHQOKh3PN4pVo-MMrrgJw8ybFVzhagx1uVAbMXSJ2D0,7951
Melt-In-Your-Mouth-Slow-Cooker-Beef-Brisket-2597348,44.0,36.0,69.0,820,recipe/Melt-In-Your-Mouth-Slow-Cooker-Beef-Brisket-2597348,Melt In Your Mouth Slow Cooker Beef Brisket,https://lh3.googleusercontent.com/yebrX3_s5x0xJ_GlwKJ17972DXvDntUONRxt4JSLK7J32ttOyD8BU_YvPYxQ9JLDr9m3pT05lX_6CmmLbHQ06dA,17444
Creamy-Beef-and-Shells-2507403,11.0,40.0,69.0,500,recipe/Creamy-Beef-and-Shells-2507403,Creamy Beef and Shells,https://lh3.googleusercontent.com/2dwU8VWe_pDXcD63k1PvAyTm74l8R6U6ZdZnY1-pkiQoNw-yp1Z-gjuet9WldqORTtcMaNsB8dOpeti1no5Hwbw,65616
Vegan-Parmesan-1494459,9.0,20.0,69.0,430,recipe/Vegan-Parmesan-1494459,Vegan Parmesan,https://lh3.googleusercontent.com/ES4klMTJFYiKbnEKJ2yqtuXROxPUDEId9ua4Ty1tGc-RUNx9LwpTSy-1V7XeWpy5ffa7OQBaY-VqfB7b6CLU,465
Toad-in-the-Hole-9067252,28.0,18.0,69.0,600,recipe/Toad-in-the-Hole-9067252,Toad in the Hole,https://lh3.googleusercontent.com/WgJwBoE8-dgf6KsKyRpaC0Grw0W0877ZqKsarWdRFC_eCoUbmo1EPHAiFcBcQ656JTfDc3X1EGatMIxOjzOYvw,129
Kielbasa-Potato-Bake-2399374,41.0,29.0,69.0,760,recipe/Kielbasa-Potato-Bake-2399374,Kielbasa Potato Bake,https://lh3.googleusercontent.com/wlvNYCxm8CyuAx4gPvV7S3DhV1TuPPx2b0b8zCV90ldxbW_7rd183LSEBhm_gJH1iXJbwG9slm7VHYJ_Of5i,5495
Baked-Parmesan-Chicken-Tenders-2252398,7.0,13.0,7.0,140,recipe/Baked-Parmesan-Chicken-Tenders-2252398,Baked Parmesan Chicken Tenders,https://lh3.googleusercontent.com/-jGFDAg-ozqHMVmsmB7IdorHlcRjHMAPJPbdyeDL7knbzb47zMVmXxYK55Gu_cpC3pXsnJUiLf8jjo-ZWAj6,89552
Strawberry-Smoothie-9017117,96.0,124.0,7.0,1430,recipe/Strawberry-Smoothie-9017117,Strawberry Smoothie,https://lh3.googleusercontent.com/TMg9N4aPo5vBTNTQF0gq-FQGmQlZ7i93AqBFT-cTQk8ARiGEEyVKdt0o5I_Gdg0S4wrSmBqN90JQjGSbhPWsRjo,845
Crack-Chicken-Casserole-2666924,7.0,3.0,7.0,110,recipe/Crack-Chicken-Casserole-2666924,Crack Chicken Casserole,https://lh3.googleusercontent.com/6YrlkohxnVw81-p3ga5myqSl9yjCwDcxEL4hwf1O92NwSeCW2T-gpqOqKBsG6pPbupIYdNv5bdJjC8JFfo-_EoM,8375
Garlic-Parmesan-Asparagus-9088301,12.0,5.0,7.0,140,recipe/Garlic-Parmesan-Asparagus-9088301,Garlic Parmesan Asparagus,https://lh3.googleusercontent.com/MluZobsYZmQed-V5GD07btd7EEjidLwOJmTbT63fL-K5exN0FI2pS1XpoyOqcpeAoqoEye_-FfzIWyO0bQQg,959
French-Onion-Stuffed-Pork-Loin-9099389,16.0,2.0,7.0,170,recipe/French-Onion-Stuffed-Pork-Loin-9099389,French Onion Stuffed Pork Loin,https://lh3.googleusercontent.com/yda2__5SGK1B4XLfbrGbGa3_DDHQ-TwnRlBJRqQ5nbSZ3uHh7daqdcpz8WIlwpHt384aY8IqifyAeeEqlXXVH-Y,852
5-Ingredient-Coconut-Curry-2269871,8.0,38.0,7.0,250,recipe/5-Ingredient-Coconut-Curry-2269871,5 Ingredient Coconut Curry,https://lh3.googleusercontent.com/AjmRRLkU9ct0VWN7h250dErr6GgrhhjGh4ENhvzR8JkTVBd4Q8iZqw8jxXsfdAt8BiawUDdlm4aZM7SqIVjEDw,144298
Old-Fashioned-Homemade-Lemonade-for-One_-2335897,8.0,6.0,7.0,130,recipe/Old-Fashioned-Homemade-Lemonade-for-One_-2335897,Old Fashioned Homemade Lemonade for One!,https://lh3.googleusercontent.com/RyEEYjTgPSCoFKRSiu1ZIdxkjF2gyu8ncI6aw6AQiceDfEiD1z0G8eYU7m4DE29WWBQQ2hCFchiP8ZIfgrDt9Q,180
Peri-Peri-Sauce-2698089,6.0,16.0,7.0,160,recipe/Peri-Peri-Sauce-2698089,Peri Peri Sauce,https://lh3.googleusercontent.com/fY_qznwIa6SvWLYSP4KKCuQcLb1Czspil_UAfuGhGPWF2AZ0bw9o_efu283mnftAwFIzPD83wEbMNg-cg5O07hI,673
Bakery-Style-Frosted-Sugar-Cookies-9029533,84.0,14.0,7.0,820,recipe/Bakery-Style-Frosted-Sugar-Cookies-9029533,Bakery-Style Frosted Sugar Cookies,https://lh3.googleusercontent.com/XojUXLuHy0bQRhU4W0_GBM9E6AAQht_EjZkrww4YYy8B6XrkbZb3VUOzqpe9wX4kfb5ysdwjn9glRGM29s6mIg,11655
Barbecue-Baked-Chicken-Legs-9073054,11.0,34.0,7.0,270,recipe/Barbecue-Baked-Chicken-Legs-9073054,Barbecue Baked Chicken Legs,https://lh3.googleusercontent.com/_527oaBCI-hfjxiHs37gu8XoR4hdAZiCI3JaeW2nUVeojr6SP_Y34gK9gj4sQ-3B6jEtJP21wgrPv_ls9ubh,1450
Metabolism-Tea-9014003,17.0,27.0,7.0,300,recipe/Metabolism-Tea-9014003,Metabolism Tea,https://lh3.googleusercontent.com/STM8Ih0saVepyDqmU6_TAa9IVRqXRJWZPbONg7kVI2tvh1XS5UNZgJim4redeuDN_VZK7RRVPrei7Hh4MTmqGw,53
Buttermilk-Parker-House-Skillet-Rolls-2264224,9.0,1.0,7.0,110,recipe/Buttermilk-Parker-House-Skillet-Rolls-2264224,Buttermilk Parker House Skillet Rolls,https://lh3.googleusercontent.com/Q75OJApCiXH0tDTkakvIRizd5Kl5RjWQBq2o3VxqqG-K-mU-NPchgyDaEvRipk89xiffXNIQ04J7O8aI_jl43A,1810
Irresistible-Zesty-Ranch-Cheez-It-Crackers-9126152,45.0,27.0,7.0,540,recipe/Irresistible-Zesty-Ranch-Cheez-It-Crackers-9126152,Irresistible Zesty Ranch Cheez-It Crackers,https://lh3.googleusercontent.com/G-3EI4SrqVCTSrarOxvcK42hvN-ke2VN_m377OjgkjbCTg_WrkqUZgt3Bk0Hyy3q6_HoXTOXAHB2QUdZ4QJcpA,465
Creme-Brulee-French-Toast-2660269,15.0,3.0,7.0,170,recipe/Creme-Brulee-French-Toast-2660269,Creme Brulee French Toast,https://lh3.googleusercontent.com/OWe0Pl5A5-_8kRI0FsxTm6P4r-oXiN-mCgdxNBRTfHaOhw5BBNnNsMKlF9yrmduJXQdqKYBeF6Y1Z2XIE87smQ,9730
Keto-Crack-Chicken-in-the-Crock-Pot-9033734,16.0,23.0,7.0,270,recipe/Keto-Crack-Chicken-in-the-Crock-Pot-9033734,Keto Crack Chicken in the Crock Pot,https://lh3.googleusercontent.com/c8g8LHCPFWhGFYt2flU8U9enxTF58YIUuLkE5zG69Nfe_ZeuCDVHqJvZTYg_3SITV_FMpr67Wh9e951XnBauBw,46982
5-Ingredient-One-Pot-Pasta-with-Chicken-Sausage-2181453,10.0,30.0,7.0,230,recipe/5-Ingredient-One-Pot-Pasta-with-Chicken-Sausage-2181453,5 Ingredient One Pot Pasta with Chicken Sausage,https://lh3.googleusercontent.com/zyMEaNmo2RDdZbToN-HuD3CiRmgxecwXuDcIV8PClqthuUdUHRYGxD-sBH4cH0w8ajNS6vnT4gfv6nx9T9YFew,79637
Taco-Stuffed-Shells-2206364,31.0,19.0,7.0,380,recipe/Taco-Stuffed-Shells-2206364,Taco Stuffed Shells,https://lh3.googleusercontent.com/xaSkWczwmT7RigOa9t-vhC5-YvVubxz2rJ64LTrFPkCKsSBn-GAEyuOYWodjMY6LlpKO5Gm-5m7-hIk4hBaC,41260
Roasted-Rosemary-Potatoes-with-Garlic-9124791,33.0,5.0,71.0,600,recipe/Roasted-Rosemary-Potatoes-with-Garlic-9124791,Roasted Rosemary Potatoes with Garlic,https://lh3.googleusercontent.com/jml6GXD25OZw3YTrjGEbsUjI_ZUEka9147IwfaqgdZPq5weT1uQWU8WxAqIw9yNaZdggHfTAicqOLUYgWzkV8g,1847
Cowboy-Breakfast-Skillet-2458060,0.0,14.0,73.0,250,recipe/Cowboy-Breakfast-Skillet-2458060,Cowboy Breakfast Skillet,https://lh3.googleusercontent.com/rW4aCfeSMLe-3ub9d76djQN1aYh7-qtXrTrUGX3P1WCsmZGuSEsFJajkIdOOaGuA-6uJFiFoRzgG8FRecl8alg,4323
Brown-Butter-Parmesan-Pasta-2256879,31.0,20.0,75.0,650,recipe/Brown-Butter-Parmesan-Pasta-2256879,Brown Butter Parmesan Pasta,https://lh3.googleusercontent.com/Z1ccKLi-JD6sMugTaPwOgbdq56FaAsds6EBa6_irFhUDejZmm93NJOUQo7rx_HACYRzgKQ5oo-rsct6NlEnzlEo,1481
Anthony-Bourdain_s-Boeuf-Bourguignon-2279898,154.0,19.0,76.0,1670,recipe/Anthony-Bourdain_s-Boeuf-Bourguignon-2279898,Anthony Bourdain's Boeuf Bourguignon,https://lh3.googleusercontent.com/sj4s7Ve3MuNYoOy_uGkmwJWX8ic_SjivsdpXlIVQ-WYAPiiMlkJFmP4d_7SQPvOYxxnGMlC8hXt1HAdrcYRHfg,3358
Buttery-Chateau-Potatoes-2472337,8.0,11.0,76.0,420,recipe/Buttery-Chateau-Potatoes-2472337,Buttery Chateau Potatoes,https://lh3.googleusercontent.com/OElM-a96ezP8mcTSxj6do5Q_V5qBKDP7K1nt_AKJlnrdrZFW-JNxnWy3I4SBZIfx5E7nAtIaJX-i40vIDumTgg,10779
The-Best-Homemade-Alfredo-Sauce-Ever_-2426479,14.0,10.0,76.0,450,recipe/The-Best-Homemade-Alfredo-Sauce-Ever_-2426479,The Best Homemade Alfredo Sauce Ever!,https://lh3.googleusercontent.com/lPNS60mhOZPuyCCRzJ8c5CMO3DtGekrTL_eHKRHSIYqkZWWwwipW5FA84tlSnnl77ZN5wBaQZ1H0J9bcbJ2C,205025
10-Minute-Blackened-Salmon-2620154,14.0,37.0,76.0,580,recipe/10-Minute-Blackened-Salmon-2620154,10-Minute Blackened Salmon,https://lh3.googleusercontent.com/PLlvJ9RG_mYQP3eCp5tMHebFJNRPOSybnVzb-mRhtzk4LsyMS0eymoJYJFsAPxCMzVxDYUeCCQ8iYew5_PX24Q,24215
Classic-Creamy-Chicken-Pot-Pie-9029501,9.0,14.0,77.0,440,recipe/Classic-Creamy-Chicken-Pot-Pie-9029501,Classic Creamy Chicken Pot Pie,https://lh3.googleusercontent.com/I40O1D9xP4X2v2ZF2bHr-HSwsKhIXbGrb1FJnx9hzpmkYWU44yjg68jwtn40vsvGpcrKP1_pH0JOq4R2Vk5Y_g,11518
Melt-In-Your-Mouth-Fudgy-Brownies--9029527,27.0,6.0,77.0,530,recipe/Melt-In-Your-Mouth-Fudgy-Brownies--9029527,Melt-In-Your-Mouth Fudgy Brownies ,https://lh3.googleusercontent.com/xfse-B3iS9cJoZdbLO5IQL6BG1lNwZtgVCad4q_9pvux12r93k5RkQ-QspwOaNqHInQYsxS3BBYv5GLo6DtYCsw,7090
4-Ingredient-Awakening-Coffee-9116855,8.0,9.0,77.0,420,recipe/4-Ingredient-Awakening-Coffee-9116855,4-Ingredient Awakening Coffee,https://lh3.googleusercontent.com/-WCKIyIo_kJurIGNVGEELpdzGu_ej7zwGslLuDxzGVO-Uaf5n3Dl_zC1H4G8vXi2fkZrPVlinMVWTDYzmh_B8A,141
Instant-Pot-Creamy-Tuscan-Chicken-Pasta-2472789,23.0,54.0,77.0,720,recipe/Instant-Pot-Creamy-Tuscan-Chicken-Pasta-2472789,Instant Pot Creamy Tuscan Chicken Pasta,https://lh3.googleusercontent.com/sEngzaO628qlstlBH46a9dVJPOKm_-BPcDWI3Y2MyJWM8LirzYw0nSND6uEA-YNhrQGjeDYKbwnRTNbgZMYOwAw,190651
Quick-_-Easy-Chicken-Curry-9123244,12.0,18.0,77.0,490,recipe/Quick-_-Easy-Chicken-Curry-9123244,Quick & Easy Chicken Curry,https://lh3.googleusercontent.com/h9dZFlJlIufbPGsrIYKCYQ4PpaHPB7klpFNyDNTpYCK4rY7vLOp2X-6Fe-EAhvcK7-KMOlhmOJHe8MeBNBXT_w0,1342
Low-Carb-Keto-French-Fries-Recipe-_Rutabaga-Fries_-9064800,7.0,0.5,8.0,100,recipe/Low-Carb-Keto-French-Fries-Recipe-_Rutabaga-Fries_-9064800,Low Carb Keto French Fries Recipe (Rutabaga Fries),https://lh3.googleusercontent.com/1edfHaeKB8jlnUKsNSMLQhf6mv5O-dzAdI-F8nwu9BqPoNjYVsISIHsn1bGrOKI6gTvvPOBqCPoXWTHNGP0n,8550
Baked-Veggie-Chips-1568649,3.0,27.0,8.0,100,recipe/Baked-Veggie-Chips-1568649,Baked Veggie Chips,https://lh3.googleusercontent.com/Jk_iLxOheSuCZ4H19Si78eq7KwowQUljsOPF0ENfroOKrmSTCT3qmgtZFQGC272AHze1xBcTRqm2XOGvOmTs5w,5478
Roasted-Cauliflower-with-Chipolte-and-Lime-_Vegan_-Gluten-Free_-Dairy-Free_-Paleo-Friendly_-2193066,4.5,3.0,8.0,80,recipe/Roasted-Cauliflower-with-Chipolte-and-Lime-_Vegan_-Gluten-Free_-Dairy-Free_-Paleo-Friendly_-2193066,"Roasted Cauliflower with Chipolte and Lime (Vegan, Gluten-Free, Dairy-Free, Paleo-Friendly)",https://lh3.googleusercontent.com/9QO6qqs0rwBEjg-IjLl1KbUIqlimuXHuWJBFD0i2K9iTDKsbN35KVJVFoY7bhuoEF0OBD2sGrj1M4vcODRDfxFI,109597
5-Ingredient-Zucchini-Fritters-2027934,28.0,55.0,8.0,500,recipe/5-Ingredient-Zucchini-Fritters-2027934,5-Ingredient Zucchini Fritters,https://lh3.googleusercontent.com/L4Z-QhRuhRYumhM1UTWLj0bm18sAaD43b-S12xiOX9b72dGJGzbqVIrMLnWI4MJ-SgUb6XqR_8Q5ZqF8557Pmw,14433
Broccoli-Fritters-With-Cheddar-Cheese-_Easy_-Low-Carb-Recipe_-9124269,16.0,13.0,8.0,220,recipe/Broccoli-Fritters-With-Cheddar-Cheese-_Easy_-Low-Carb-Recipe_-9124269,"Broccoli Fritters With Cheddar Cheese (Easy, Low Carb Recipe)",https://lh3.googleusercontent.com/klEY323Krf8GC4wfUFc4vuKhyk7Ehn_WeS7_ghIoYCScjxLmdMMx-2aNMeGwAIOoImjLL-PF0XyfK-IeP3yr2Q,4832
Sauteed-Zucchini-With-Garlic-and-Lemon-2522720,1.0,2.0,8.0,40,recipe/Sauteed-Zucchini-With-Garlic-and-Lemon-2522720,Sautéed Zucchini With Garlic and Lemon,https://lh3.googleusercontent.com/Qbys-HpLooA6Qgm0F3Fi8AxhR4G6avXFiP0Er1B_SxzhS92dPO7UDRRCkiI9pchd7elqw1TTmEN35pt9eunDiBY,4951
Edible-Cookie-Dough-Balls-2719804,2.0,1.0,8.0,60,recipe/Edible-Cookie-Dough-Balls-2719804,Edible Cookie Dough Balls,https://lh3.googleusercontent.com/YzOitw83BV2z1laS6IEtHe0_AqLdhaeu3FxJMP_KEmm8PztaMKlvad_sVPY6CxqC6K_yy6mdmJ_Oi2cEHb-tGw,8012
Easy-Oven-Roasted-Potatoes---A-simple-side-dish-to-love-2241306,23.0,12.0,8.0,290,recipe/Easy-Oven-Roasted-Potatoes---A-simple-side-dish-to-love-2241306,Easy Oven Roasted Potatoes - A simple side dish to love,https://lh3.googleusercontent.com/6HDqcnnj5IvBLWO_m5414K7EAV1kO8IcOUAoufo3f3UBS5S0bLgAgUdWgkWAYT1YxfdIQNHg35An-HZIjxeOQA,251537
Cheesy-Enchilada-Rice-and-Beans-Casserole-2427389,15.0,10.0,8.0,200,recipe/Cheesy-Enchilada-Rice-and-Beans-Casserole-2427389,Cheesy Enchilada Rice and Beans Casserole,https://lh3.googleusercontent.com/rSYUB3NSO_4D9uXhDVwkuBh8xHhmVQSqE_Q0hzrULi_OALFbfMJNVA_vozs1e69Jfz6aY99u8ejHgvSWdhIt,16933
Foolproof-Maple-Dijon-Chicken-Thighs-9029458,8.0,39.0,8.0,270,recipe/Foolproof-Maple-Dijon-Chicken-Thighs-9029458,Foolproof Maple-Dijon Chicken Thighs,https://lh3.googleusercontent.com/QrB0JLiu_A_p6JcBOHAP4cQl8EyqDmUMAZvR7JDOo7a1UAstdxlQw9e_pGazorbh9Zq35zFKiMwW3WPySzGZCA,4465
Creamy-Crack-Dip-2630512,3.5,3.0,8.0,70,recipe/Creamy-Crack-Dip-2630512,Creamy Crack Dip,https://lh3.googleusercontent.com/es5x9po9AcjWg0Syx4v0lnZ9XY8ANVpdR_7wuipvSFUTi2Ql7bOHMI8iM56-y4Nv4Ly-HgADa2J0EjFyHB3p9Q,7291
Super-Cheesy-Cauliflower-_Mac_-And-Cheese-9029405,13.0,6.0,8.0,160,recipe/Super-Cheesy-Cauliflower-_Mac_-And-Cheese-9029405,"Super Cheesy Cauliflower ""Mac"" And Cheese",https://lh3.googleusercontent.com/bXoZhYzLqUzahrIsxB7Mgwc1VLBiiEpsWsimfm_Xo3NqaXTjm52rtPQgNQNnnNNydAwwYcT7aCaFmo_CPpYP,10035
Creamy-Chicken-Stroganoff-with-Mushrooms-2569679,21.0,27.0,8.0,340,recipe/Creamy-Chicken-Stroganoff-with-Mushrooms-2569679,Creamy Chicken Stroganoff with Mushrooms,https://lh3.googleusercontent.com/1DyGkiiCytTKQ39VoEm0fSqC77YMKYT7J1atW64GfCD8Gv4tzFViYxLY6GFHWX1dKzKR62wgZhlxlyASCCCd,21784
Coconut-Snowballs-2284114,40.0,51.0,8.0,580,recipe/Coconut-Snowballs-2284114,Coconut Snowballs,https://lh3.googleusercontent.com/oyQXWIXZH0hPzulz_x_0WsJiIhu2ZxUkU6AAk4TKzkCNwWWCVScJgCZ87BFlMyeOGFOlXeVcqN8cKxze3v5Arg,34220
One-Pan-Garlic-Parmesan-Asparagus-9029419,4.5,4.0,8.0,80,recipe/One-Pan-Garlic-Parmesan-Asparagus-9029419,One-Pan Garlic-Parmesan Asparagus,https://lh3.googleusercontent.com/H_J8Cu3W9P52nxhq2_pCAN1iocc88H4kgRbTpt8EQANnqllah5za0EkBRvaX7-5CxDTe4wGrO4j31gKVlXej,6708
Creamy-Parmesan-Garlic-Shrimp-Pasta-2464677,0.0,1.0,8.0,40,recipe/Creamy-Parmesan-Garlic-Shrimp-Pasta-2464677,Creamy Parmesan Garlic Shrimp Pasta,https://lh3.googleusercontent.com/3BiNA-7LaAl7CfsaWOVR0TY-bvkgbOLGQf3WDMXfcLyBHD3EuBeQtT4XqA5ie1Iq8SaG5MG8yRBH1pqYPOlOkw,29293
Sugar-Cookie-Icing-9114034,5.0,1.0,8.0,80,recipe/Sugar-Cookie-Icing-9114034,Sugar Cookie Icing,https://lh3.googleusercontent.com/nWXcevVGiO0DPK5akUji0d9w7ZdclEOYqE_PfHl570dPtHDvSlJ3amdjf4sD2kKDOGz8cHjJzWahxb2KeHwkVw,657
Creamy-Keto-Mashed-Cauliflower-2632703,9.0,8.0,8.0,140,recipe/Creamy-Keto-Mashed-Cauliflower-2632703,Creamy Keto Mashed Cauliflower,https://lh3.googleusercontent.com/nxqPo-H_bToo8D1g95LSLFZaOpFbxHnpqiZZCboaYgRYAEOW_PbWSlKv3hJCcMGsdT1sScVKPMUUn6l-qPQUfw,967
Guacamole-Chicken-Salad-_Paleo_-Whole30_-Keto_-2670048,34.0,6.0,80.0,630,recipe/Guacamole-Chicken-Salad-_Paleo_-Whole30_-Keto_-2670048,"Guacamole Chicken Salad {Paleo, Whole30, Keto}",https://lh3.googleusercontent.com/Zhp6MkYKuYX1pZv2YXmm2s0iqowH-2yQHKeZBcGEDrYTPRikfwVF13hWjXKa918Fc6iSPJJSyMNIgDZGbKVdvw,33833
Parmesan-and-Paprika-Baked-Cod-2683970,52.0,11.0,80.0,820,recipe/Parmesan-and-Paprika-Baked-Cod-2683970,Parmesan and Paprika Baked Cod,https://lh3.googleusercontent.com/10VhulALTlW_BSkyHtWPfccsKJs2hnch5uoaGdazNOrCFobjVmGZIAmO79BfrDWbZ9QVoxirgub3kdIWDujgFQ,4185
No-Bake-Rocky-Road-Bars-9124429,2.0,7.0,80.0,370,recipe/No-Bake-Rocky-Road-Bars-9124429,No Bake Rocky Road Bars,https://lh3.googleusercontent.com/yvo73sd-q21I8eCkhMROgB8R77kQhVJiJS55JtO2fwLK0EsuPchbCfxY04ChS5LjOTiw1ba_CYJNaNmRrS9e,687
Slow-Baked-Chili-Salmon-2399960,100.0,48.0,80.0,1390,recipe/Slow-Baked-Chili-Salmon-2399960,Slow Baked Chili Salmon,https://lh3.googleusercontent.com/4u0fZkJJNO3BP9qXd9Vie6OIYdFSzF4qnkjokm5acxWkr71sSFUWpUFHOyaAcEI7hztvRTNPVFL2CwJir5XzYAQ,10977
Cilantro-Lime-Chicken-Thighs-2698912,15.0,9.0,81.0,480,recipe/Cilantro-Lime-Chicken-Thighs-2698912,Cilantro Lime Chicken Thighs,https://lh3.googleusercontent.com/YTpwZu76unLRWh1mfIzyrgnqmwIbg6prW9pHPzrbMfmljW1yyhuEotGAmiGYZrY9JqDNFq0kahR7LQ7aDUT1bg,30259
Vanilla-Bean-Frappuccino-_like-Starbucks_-2275745,0.0,0.5,82.0,330,recipe/Vanilla-Bean-Frappuccino-_like-Starbucks_-2275745,Vanilla Bean Frappuccino (like Starbucks),https://lh3.googleusercontent.com/3QWWGtrLqtNHIGPWiibkaE6MxMnhhWgvJ2vUm3wqtg0josQi3_EAq32xKwqjpD9BvROTrB0IscpT55soqftS,720
Cheesy-Sausage-and-Mushroom-Pizza-2254179,22.0,13.0,82.0,580,recipe/Cheesy-Sausage-and-Mushroom-Pizza-2254179,Cheesy Sausage and Mushroom Pizza,https://lh3.googleusercontent.com/17owDlvJrl9gV-vDGTRy8hlK4RuZF_c2nnf4sBflFi7BGy0mwvmhRIBuK1BMtfLM_qJAXjj1nMqROzmPUOw,8556
The-Best-Thanksgiving-Mashed-Potatoes-2235487,24.0,30.0,82.0,650,recipe/The-Best-Thanksgiving-Mashed-Potatoes-2235487,The Best Thanksgiving Mashed Potatoes,https://lh3.googleusercontent.com/ibVMgrn-Q5Gy__1rGsyLPLz6zTG-RbSPnDlEni35lSghxLmjpHOBe0Ybo0EJ4NwnhKTppdpNQFnP8LYcT6Oi,9729
Mile-High-Biscuits-2337967,38.0,14.0,83.0,730,recipe/Mile-High-Biscuits-2337967,Mile High Biscuits,https://lh3.googleusercontent.com/YYlaggmaZv8F00JPTtxNEHd01VZnO6g0SnzGTaE7pk0gje-uSBthKap-BwS8bz32e7RO7c1YJBhwRAi8yGLL,772
Classic-Chicken-Salad-2634470,46.0,49.0,84.0,960,recipe/Classic-Chicken-Salad-2634470,Classic Chicken Salad,https://lh3.googleusercontent.com/cTFR7Eoi8lWhXi4y01h3qomuiy2wPLiCanB_smcDUyH2tfVC5VlvjcSngY7Ph1Tt8hU-YwONwlw0BSDrmEvA5Q,4537
Italian-Ciabatta-Bread-2562208,1.5,12.0,84.0,410,recipe/Italian-Ciabatta-Bread-2562208,Italian Ciabatta Bread,https://lh3.googleusercontent.com/A9WYw5SCIbffq6D99oL2yMA2rUZoAjNb914UvC-jFmMMMYc7MD84MN4z9pQvFiDzO06RDL_yKuOZl6-Mt2mm,408
Brussels-Sprouts-Sweet-Potato-Salad-2537192,16.0,18.0,86.0,540,recipe/Brussels-Sprouts-Sweet-Potato-Salad-2537192,Brussels Sprouts Sweet Potato Salad,https://lh3.googleusercontent.com/woitPy2V-0kTq1YaD3bL0R1CBsBMi63QWjn_FXW3Q_OOsFhyQuOmaZ2Y9tgvq8VfsDPFm2hlVa7-dnib1pln,2662
Olive-Garden-Five-Cheese-Ziti-al-Forno-2558816,39.0,32.0,86.0,830,recipe/Olive-Garden-Five-Cheese-Ziti-al-Forno-2558816,Olive Garden Five Cheese Ziti al Forno,https://lh3.googleusercontent.com/vkVShtCQ00Rsgk9K4I9_oxOxu5i6Gt5VKrblI__pWRvKgbc5rAA06RptnubIya__97SYJCKPQDhcyB6C1hyuwU8,10456
Garlic-Naan-968191,28.0,17.0,88.0,640,recipe/Garlic-Naan-968191,Garlic Naan,https://lh4.ggpht.com/T4eg3hwNQeb1roxkNp-wG5xiqDa4AAMgTCa-aiQMclfIHktBC8IE7SSOwY1dg_uyu3fxxAb6jXHfveCcv2zw,763
Easy-Roasted-Garlic-_-Parmesan-Veggies-9029546,51.0,46.0,89.0,990,recipe/Easy-Roasted-Garlic-_-Parmesan-Veggies-9029546,Easy Roasted Garlic & Parmesan Veggies,https://lh3.googleusercontent.com/Y_mbA2EUjufYarwNxfN0AevnYBy19jnsArIJCJ1z1kPeT5mdBtpWa8bFBXpbXS3fyk9cxprAKuWBlh7O6PmChys,4100
Black-Bean-Quinoa-Buddha-Bowl-2227717,40.0,26.0,89.0,760,recipe/Black-Bean-Quinoa-Buddha-Bowl-2227717,Black Bean-Quinoa Buddha Bowl,https://lh3.googleusercontent.com/BcfsfkuMQFrBQCKdBzpO3a1rrpezic5RybQt-2vG7ZtOAo1ghwKmeO3KbSlgrwJLgTTfFDMtPD8I3YKt8m3Cvw,30545
